Loan_ID,Account_ID,Loan_Date,Loan_Amount,Duration,Payments,Status,Frequency,Account_Date,Client_ID,owner_count,user_count,is_joint_account,txn_count,active_days,Avg_Trans_Amount,Total_Trans_Amount,Avg_Balance,Balance_Volatility,Total_Credit,Total_Debit,Net_Cashflow,Order_Count,Total_Order_Amount,Avg_Order_Amount,card_count,has_card,gold_card_count,district_name,region,avg_salary,unemployment_rate_1,unemployment_rate_2,avg_unemployment_rate,entrepreneurs_per_1000,crimes_1,crimes_2
6600,7861,1995-10-08,21852,36,607,A,"POPLATEK MESICNE",1995-04-22,9721,1,0,0,0,0,0,0,0,0,0,0,0,5,9564,1912.8,1,1,0,Chomutov,"north Bohemia",9675,6.43,7.68,7.054999914169311,100,5323,5190
6712,8405,1995-10-14,266220,60,4437,C,"POPLATEK MESICNE",1994-05-10,10382,1,0,0,0,0,0,0,0,0,0,0,0,4,12286,3071.5,0,0,0,Strakonice,"south Bohemia",8547,2.65,3.64,3.145000047683716,120,1563,1542
6362,6738,1995-10-31,37908,12,3159,A,"POPLATEK MESICNE",1994-07-28,8130,1,0,0,0,0,0,0,0,0,0,0,0,1,3159,3159,0,0,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
5880,4423,1995-10-31,73836,36,2051,A,"POPLATEK MESICNE",1995-04-26,5333,1,0,0,0,0,0,0,0,0,0,0,0,3,7343,2447.67,1,1,0,Most,"north Bohemia",10446,7.34,9.4,8.370000076293945,90,4947,4743
6535,7546,1995-11-02,41952,12,3496,A,"POPLATEK MESICNE",1994-09-03,9346,1,0,0,0,0,0,0,0,0,0,0,0,4,7603.800048828125,1900.95,0,0,0,"Hradec Kralove","east Bohemia",9425,1.72,2.5,2.1100000143051147,125,4085,3891
6342,6609,1995-11-12,60156,36,1671,B,"POPLATEK MESICNE",1995-03-27,7980,1,0,0,0,0,0,0,0,0,0,0,0,3,7176,2392,0,0,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
5805,4081,1995-11-28,137904,24,5746,B,"POPLATEK MESICNE",1995-07-22,4918,1,0,0,0,0,0,0,0,0,0,0,0,1,5746,5746,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
6185,5774,1995-11-28,31176,24,1299,A,"POPLATEK MESICNE",1995-06-08,6987,1,0,0,0,0,0,0,0,0,0,0,0,3,9855,3285,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6403,6924,1995-12-05,194880,48,4060,C,"POPLATEK MESICNE",1994-06-01,8359,1,0,0,0,0,0,0,0,0,0,0,0,2,8644.5,4322.25,1,1,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
6578,7765,1995-12-11,27984,12,2332,A,"POPLATEK TYDNE",1994-07-10,9606,1,0,0,0,0,0,0,0,0,0,0,0,2,10549,5274.5,0,0,0,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
6545,7606,1995-12-12,191880,60,3198,C,"POPLATEK MESICNE",1995-03-15,9417,1,0,0,0,0,0,0,0,0,0,0,0,3,13321.800048828125,4440.6,0,0,0,Tabor,"south Bohemia",9104,1.51,2.07,1.7899999952316283,123,2299,2354
6178,5742,1995-12-16,232560,48,4845,C,"POPLATEK PO OBRATU",1995-07-05,6946,1,0,0,0,0,0,0,0,0,0,0,0,1,4845,4845,0,0,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
6540,7562,1995-12-31,309600,48,6450,C,"POPLATEK TYDNE",1995-01-17,9366,1,0,0,0,0,0,0,0,0,0,0,0,1,6450.2001953125,6450.2,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6589,7815,1996-01-01,189696,24,7904,A,"POPLATEK TYDNE",1995-04-09,9663,1,0,1,0,0,0,0,0,0,0,0,0,4,11843.7998046875,2960.95,0,0,0,Prachatice,"south Bohemia",8402,3.13,3.98,3.555000057220459,120,999,1099
5900,4503,1996-01-01,135360,48,2820,C,"POPLATEK MESICNE",1995-01-03,5433,1,0,0,0,0,0,0,0,0,0,0,0,1,2819.800048828125,2819.8,1,1,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
5999,4907,1996-01-03,98832,48,2059,C,"POPLATEK MESICNE",1994-02-06,5928,1,0,0,0,0,0,0,0,0,0,0,0,4,7575,1893.75,0,0,0,"Havlickuv Brod","east Bohemia",8388,2.41,2.94,2.675000042915344,87,1658,1668
6043,5126,1996-01-11,20352,48,424,C,"POPLATEK MESICNE",1995-04-03,6185,1,0,1,0,0,0,0,0,0,0,0,0,2,4632,2316,0,0,0,Jihlava,"south Moravia",8757,3.38,3.95,3.665000057220459,96,2212,2471
6013,4995,1996-02-03,128988,36,3583,D,"POPLATEK TYDNE",1994-08-01,6034,1,0,0,0,0,0,0,0,0,0,0,0,1,3583,3583,0,0,0,Strakonice,"south Bohemia",8547,2.65,3.64,3.145000047683716,120,1563,1542
6027,5066,1996-02-10,61656,24,2569,B,"POPLATEK TYDNE",1995-08-27,6115,1,0,0,0,0,0,0,0,0,0,0,0,5,9207.800048828125,1841.56,0,0,0,Rakovnik,"central Bohemia",8598,2.77,3.26,3.0149999904632567,123,1597,1875
6303,6400,1996-02-12,72408,24,3017,B,"POPLATEK PO OBRATU",1995-10-09,7727,1,0,0,0,0,0,0,0,0,0,0,0,4,17875.699951171875,4468.92,0,0,0,Tachov,"west Bohemia",8930,3.52,4.2,3.859999990463257,108,1328,1452
6659,8092,1996-02-20,56100,60,935,C,"POPLATEK MESICNE",1995-01-11,9995,1,0,0,0,0,0,0,0,0,0,0,0,2,7151,3575.5,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6175,5735,1996-02-21,290700,60,4845,D,"POPLATEK MESICNE",1995-01-25,6936,1,0,0,0,0,0,0,0,0,0,0,0,1,4845,4845,0,0,0,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
5989,4852,1996-03-04,213300,36,5925,C,"POPLATEK MESICNE",1995-04-13,5860,1,0,0,0,0,0,0,0,0,0,0,0,2,10719,5359.5,0,0,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6698,8327,1996-03-10,247728,48,5161,C,"POPLATEK TYDNE",1995-08-08,10282,1,0,0,0,0,0,0,0,0,0,0,0,3,11804.2001953125,3934.73,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6137,5574,1996-04-10,44628,12,3719,A,"POPLATEK TYDNE",1994-07-14,6731,1,0,0,0,0,0,0,0,0,0,0,0,2,15597,7798.5,0,0,0,Rakovnik,"central Bohemia",8598,2.77,3.26,3.0149999904632567,123,1597,1875
6063,5213,1996-04-25,320976,48,6687,D,"POPLATEK MESICNE",1995-08-18,6299,1,0,0,0,0,0,0,0,0,0,0,0,1,6687,6687,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6501,7418,1996-04-29,30276,12,2523,B,"POPLATEK MESICNE",1995-04-07,9196,1,0,0,0,0,0,0,0,0,0,0,0,1,2523.199951171875,2523.2,0,0,0,Tabor,"south Bohemia",9104,1.51,2.07,1.7899999952316283,123,2299,2354
6190,5794,1996-05-06,123600,60,2060,C,"POPLATEK MESICNE",1995-07-14,7010,1,0,1,0,0,0,0,0,0,0,0,0,1,2060,2060,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6715,8411,1996-05-06,220620,60,3677,C,"POPLATEK MESICNE",1994-12-02,10389,1,0,0,0,0,0,0,0,0,0,0,0,3,12996.300048828125,4332.1,0,0,0,Strakonice,"south Bohemia",8547,2.65,3.64,3.145000047683716,120,1563,1542
5892,4462,1996-05-14,66480,24,2770,B,"POPLATEK TYDNE",1995-12-27,5384,1,0,0,0,0,0,0,0,0,0,0,0,1,2770.300048828125,2770.3,0,0,0,Opava,"north Moravia",8746,3.33,3.74,3.5349999618530275,90,4355,4433
6550,7614,1996-05-18,320592,48,6679,C,"POPLATEK MESICNE",1995-02-08,9427,1,0,1,0,0,0,0,0,0,0,0,0,1,6678.7001953125,6678.7,1,1,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
6734,8547,1996-05-30,173016,36,4806,C,"POPLATEK TYDNE",1995-07-17,10543,1,0,0,0,0,0,0,0,0,0,0,0,1,4806.5,4806.5,1,1,0,"Ceske Budejovice","south Bohemia",10045,1.42,1.71,1.5649999785423279,135,6604,6295
6109,5422,1996-06-03,368880,60,6148,C,"POPLATEK MESICNE",1994-10-22,6544,1,0,1,0,0,0,0,0,0,0,0,0,4,10735,2683.75,0,0,0,"Zdar nad Sazavou","south Moravia",8512,3.51,4.12,3.8149999952316285,102,2247,2103
6751,8680,1996-07-14,85716,36,2381,C,"POPLATEK MESICNE",1996-02-12,10702,1,0,1,0,0,0,0,0,0,0,0,0,3,14545.199951171875,4848.4,0,0,0,Pelhrimov,"south Bohemia",8114,2.38,2.62,2.500000057220459,119,1003,1181
6667,8127,1996-07-15,155880,24,6495,A,"POPLATEK MESICNE",1994-10-13,10040,1,0,1,0,0,0,0,0,0,0,0,0,2,14799.7998046875,7399.9,1,1,0,Litomerice,"north Bohemia",9065,4.46,5.39,4.925000019073487,123,4147,4166
6130,5541,1996-07-18,32640,48,680,C,"POPLATEK MESICNE",1995-03-24,6691,1,0,0,0,0,0,0,0,0,0,0,0,3,4442,1480.67,0,0,0,"Hradec Kralove","east Bohemia",9425,1.72,2.5,2.1100000143051147,125,4085,3891
6019,5033,1996-07-25,11400,12,950,A,"POPLATEK MESICNE",1995-08-03,6077,1,0,0,0,0,0,0,0,0,0,0,0,4,5720,1430,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6421,6985,1996-07-25,96768,36,2688,C,"POPLATEK MESICNE",1995-07-27,8432,1,0,1,0,0,0,0,0,0,0,0,0,2,15854.5,7927.25,0,0,0,Louny,"north Bohemia",8965,7.08,8.23,7.654999961853028,104,2653,2822
6012,4994,1996-08-03,258444,36,7179,C,"POPLATEK TYDNE",1996-01-11,6033,1,0,0,0,0,0,0,0,0,0,0,0,1,7178.7998046875,7178.8,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6471,7184,1996-08-04,155640,24,6485,A,"POPLATEK MESICNE",1995-06-19,8670,1,0,0,0,0,0,0,0,0,0,0,0,5,12765,2553,0,0,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
6296,6358,1996-08-06,270384,48,5633,C,"POPLATEK MESICNE",1995-05-27,7678,1,0,0,0,0,0,0,0,0,0,0,0,2,18708.7998046875,9354.4,0,0,0,Beroun,"central Bohemia",8980,1.95,2.21,2.080000023841858,111,2824,2813
6144,5593,1996-08-09,44376,12,3698,A,"POPLATEK MESICNE",1996-02-27,6753,1,0,0,0,0,0,0,0,0,0,0,0,2,9746.800048828125,4873.4,1,1,0,"Cesky Krumlov","south Bohemia",9045,3.13,3.6,3.365000057220459,124,1845,1879
6283,6289,1996-08-11,85632,48,1784,C,"POPLATEK MESICNE",1995-04-05,7594,1,0,0,0,0,0,0,0,0,0,0,0,1,1784.5,1784.5,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
5988,4851,1996-08-22,141648,24,5902,A,"POPLATEK MESICNE",1996-02-04,5858,1,0,1,0,0,0,0,0,0,0,0,0,2,10187.2001953125,5093.6,0,0,0,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
5938,4650,1996-08-25,402000,60,6700,C,"POPLATEK MESICNE",1995-10-15,5606,1,0,0,0,0,0,0,0,0,0,0,0,3,10082,3360.67,0,0,0,Kladno,"central Bohemia",9753,4.64,5.05,4.844999933242798,109,5244,5892
6302,6397,1996-09-16,181020,60,3017,C,"POPLATEK MESICNE",1995-03-15,7723,1,0,1,0,0,0,0,0,0,0,0,0,1,3016.699951171875,3016.7,0,0,0,"Rychnov nad Kneznou","east Bohemia",9060,1.78,2.44,2.109999985694885,124,1655,1717
6461,7136,1996-09-19,74124,36,2059,C,"POPLATEK TYDNE",1995-04-09,8615,1,0,0,0,0,0,0,0,0,0,0,0,4,5921,1480.25,0,0,0,Pribram,"central Bohemia",8754,3.83,4.31,4.069999961853027,137,3804,3868
6732,8533,1996-09-19,174048,48,3626,C,"POPLATEK MESICNE",1995-10-10,10528,1,0,0,0,0,0,0,0,0,0,0,0,1,3626,3626,1,1,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6613,7926,1996-09-22,84120,24,3505,A,"POPLATEK TYDNE",1996-06-09,9798,1,0,0,0,0,0,0,0,0,0,0,0,1,3505,3505,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5897,4476,1996-09-25,15192,24,633,A,"POPLATEK MESICNE",1994-11-10,5399,1,0,0,0,0,0,0,0,0,0,0,0,4,7843,1960.75,0,0,0,"Karlovy Vary","west Bohemia",8991,1.39,2.01,1.6999999928474425,128,5198,5273
5923,4585,1996-10-10,64656,48,1347,C,"POPLATEK MESICNE",1996-06-08,5526,1,0,1,0,0,0,0,0,0,0,0,0,2,5412,2706,1,1,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6644,8039,1996-10-20,93600,24,3900,A,"POPLATEK MESICNE",1995-12-17,9930,1,0,0,0,0,0,0,0,0,0,0,0,4,8815.5,2203.88,1,1,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
6354,6688,1996-10-23,22968,36,638,C,"POPLATEK MESICNE",1996-06-25,8076,1,0,0,0,0,0,0,0,0,0,0,0,4,4243,1060.75,0,0,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
6585,7795,1996-10-29,372120,60,6202,C,"POPLATEK MESICNE",1995-01-05,9641,1,0,1,0,0,0,0,0,0,0,0,0,1,6202,6202,1,1,1,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
5886,4447,1996-10-31,192744,36,5354,C,"POPLATEK MESICNE",1996-06-16,5364,1,0,1,0,0,0,0,0,0,0,0,0,1,5353.5,5353.5,0,0,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
6015,5001,1996-11-09,110112,24,4588,A,"POPLATEK MESICNE",1995-12-15,6042,1,0,0,0,0,0,0,0,0,0,0,0,2,13880.5,6940.25,0,0,0,Blansko,"south Moravia",8240,2.53,3.56,3.0449999856948855,99,1850,1903
6309,6434,1996-11-11,110136,24,4589,A,"POPLATEK MESICNE",1995-05-08,7765,1,0,0,0,0,0,0,0,0,0,0,0,2,9480.2001953125,4740.1,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6073,5263,1996-11-12,276300,60,4605,C,"POPLATEK MESICNE",1995-07-14,6359,1,0,0,0,0,0,0,0,0,0,0,0,2,8555,4277.5,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
6006,4948,1996-11-15,359760,60,5996,C,"POPLATEK MESICNE",1995-07-29,5977,1,0,0,0,0,0,0,0,0,0,0,0,2,10706.2001953125,5353.1,0,0,0,"Hradec Kralove","east Bohemia",9425,1.72,2.5,2.1100000143051147,125,4085,3891
6599,7859,1996-11-19,72120,12,6010,A,"POPLATEK MESICNE",1995-03-14,9717,1,0,1,0,0,0,0,0,0,0,0,0,1,6010.2001953125,6010.2,1,1,1,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
6011,4981,1996-11-28,179328,48,3736,C,"POPLATEK MESICNE",1996-01-22,6015,1,0,0,0,0,0,0,0,0,0,0,0,2,8666,4333,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
5895,4473,1997-01-03,93960,60,1566,C,"POPLATEK MESICNE",1995-10-09,5395,1,0,0,0,0,0,0,0,0,0,0,0,3,10619,3539.67,0,0,0,Jicin,"east Bohemia",8390,2.28,2.89,2.5849999856948855,132,2080,2122
6173,5724,1997-01-08,232560,48,4845,C,"POPLATEK PO OBRATU",1995-04-19,6922,1,0,0,0,0,0,0,0,0,0,0,0,5,9599,1919.8,0,0,0,"Ceske Budejovice","south Bohemia",10045,1.42,1.71,1.5649999785423279,135,6604,6295
6142,5591,1997-01-21,221880,60,3698,C,"POPLATEK MESICNE",1996-03-16,6749,1,0,1,0,0,0,0,0,0,0,0,0,5,7239.800048828125,1447.96,0,0,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
6095,5358,1997-01-24,68340,60,1139,C,"POPLATEK MESICNE",1995-05-18,6469,1,0,0,0,0,0,0,0,0,0,0,0,2,10330,5165,0,0,0,Kladno,"central Bohemia",9753,4.64,5.05,4.844999933242798,109,5244,5892
6554,7637,1997-01-29,390096,48,8127,C,"POPLATEK MESICNE",1996-08-19,9457,1,0,1,0,0,0,0,0,0,0,0,0,2,17524,8762,1,1,0,Nachod,"east Bohemia",8369,1.79,2.31,2.049999980926514,117,2854,2618
6076,5269,1997-02-02,117420,60,1957,C,"POPLATEK MESICNE",1996-07-04,6366,1,0,0,0,0,0,0,0,0,0,0,0,3,10010,3336.67,0,0,0,Semily,"east Bohemia",8208,1.89,2.26,2.0749999928474425,155,1660,2123
6255,6158,1997-02-08,247920,48,5165,D,"POPLATEK MESICNE",1996-05-13,7435,1,0,0,0,0,0,0,0,0,0,0,0,1,5165.2001953125,5165.2,0,0,0,Bruntal,"north Moravia",8110,5.77,6.55,6.159999990463257,109,3244,3079
6028,5072,1997-02-09,317520,60,5292,C,"POPLATEK MESICNE",1996-04-12,6122,1,0,0,0,0,0,0,0,0,0,0,0,5,14894,2978.8,0,0,0,"Kutna Hora","central Bohemia",8546,2.95,4.02,3.4850000238418577,126,2640,3120
6490,7262,1997-02-10,73260,60,1221,C,"POPLATEK MESICNE",1996-08-30,8764,1,0,0,0,0,0,0,0,0,0,0,0,3,9996,3332,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6415,6950,1997-02-12,475680,48,9910,C,"POPLATEK MESICNE",1996-10-12,8392,1,0,1,0,0,0,0,0,0,0,0,0,2,18471,9235.5,1,1,0,Liberec,"north Bohemia",9198,3.33,4.28,3.8049999618530275,131,5796,6132
5977,4803,1997-02-25,59136,48,1232,C,"POPLATEK MESICNE",1996-06-08,5801,1,0,0,0,0,0,0,0,0,0,0,0,1,1232,1232,0,0,0,"Plzen - mesto","west Bohemia",10787,2.64,3.09,2.8650000524520873,131,6041,6261
6010,4969,1997-03-06,150180,60,2503,C,"POPLATEK TYDNE",1996-08-19,6001,1,0,0,0,0,0,0,0,0,0,0,0,3,11421.800048828125,3807.27,0,0,0,Prostejov,"south Moravia",8441,3.45,4.48,3.965000023841858,115,1879,2252
6088,5317,1997-03-07,90180,36,2505,C,"POPLATEK MESICNE",1996-10-20,6422,1,0,0,0,0,0,0,0,0,0,0,0,2,6835.800048828125,3417.9,0,0,0,"Plzen - sever","west Bohemia",8594,1.62,2.01,1.8150000023841857,112,1580,1525
5953,4715,1997-03-14,97176,24,4049,C,"POPLATEK MESICNE",1996-10-28,5684,1,0,0,0,0,0,0,0,0,0,0,0,1,4049,4049,1,1,0,"Mlada Boleslav","central Bohemia",11277,1.25,1.44,1.345,127,5179,4987
5942,4681,1997-03-15,162624,48,3388,C,"POPLATEK MESICNE",1995-08-08,5642,1,0,0,0,0,0,0,0,0,0,0,0,3,12919,4306.33,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6377,6792,1997-03-17,17184,12,1432,A,"POPLATEK MESICNE",1996-05-11,8200,1,0,0,0,0,0,0,0,0,0,0,0,4,5424,1356,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
5931,4618,1997-03-17,66696,24,2779,D,"POPLATEK MESICNE",1996-07-21,5565,1,0,0,0,0,0,0,0,0,0,0,0,1,2778.699951171875,2778.7,0,0,0,Beroun,"central Bohemia",8980,1.95,2.21,2.080000023841858,111,2824,2813
5992,4863,1997-03-18,76080,12,6340,A,"POPLATEK MESICNE",1996-03-12,5873,1,0,0,0,0,0,0,0,0,0,0,0,3,15676.2998046875,5225.43,1,1,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
5790,4033,1997-03-20,84288,48,1756,C,"POPLATEK MESICNE",1996-11-19,4861,1,0,0,0,0,0,0,0,0,0,0,0,3,6058,2019.33,0,0,0,Hodonin,"south Moravia",8720,3.73,4.5,4.115000009536743,116,3729,3651
6753,8688,1997-03-20,67980,12,5665,A,"POPLATEK MESICNE",1996-11-22,10714,1,0,0,0,0,0,0,0,0,0,0,0,1,5665,5665,0,0,0,"Zdar nad Sazavou","south Moravia",8512,3.51,4.12,3.8149999952316285,102,2247,2103
6562,7674,1997-03-21,94488,24,3937,C,"POPLATEK MESICNE",1996-07-21,9505,1,0,0,0,0,0,0,0,0,0,0,0,3,12797.300048828125,4265.77,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
5868,4361,1997-03-29,90156,12,7513,A,"POPLATEK MESICNE",1996-03-11,5253,1,0,1,0,0,0,0,0,0,0,0,0,1,7512.7001953125,7512.7,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5784,3967,1997-03-29,84600,36,2350,D,"POPLATEK MESICNE",1996-09-22,4786,1,0,0,0,0,0,0,0,0,0,0,0,1,2349.5,2349.5,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
5878,4415,1997-04-01,74040,12,6170,A,"POPLATEK MESICNE",1995-07-05,5322,1,0,0,0,0,0,0,0,0,0,0,0,5,14653,2930.6,0,0,0,Opava,"north Moravia",8746,3.33,3.74,3.5349999618530275,90,4355,4433
6055,5181,1997-04-28,399120,60,6652,C,"POPLATEK MESICNE",1996-02-03,6257,1,0,0,0,0,0,0,0,0,0,0,0,1,6652.5,6652.5,0,0,0,Prerov,"north Moravia",8819,5.38,5.66,5.520000057220459,99,4063,4505
6386,6856,1997-04-30,124344,36,3454,C,"POPLATEK MESICNE",1995-08-19,8276,1,0,0,0,0,0,0,0,0,0,0,0,4,13770,3442.5,0,0,0,"Hradec Kralove","east Bohemia",9425,1.72,2.5,2.1100000143051147,125,4085,3891
6037,5118,1997-05-04,53232,48,1109,C,"POPLATEK MESICNE",1995-08-05,6175,1,0,0,0,0,0,0,0,0,0,0,0,3,4650,1550,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6322,6510,1997-05-06,76992,24,3208,C,"POPLATEK MESICNE",1996-12-18,7862,1,0,0,0,0,0,0,0,0,0,0,0,1,3207.800048828125,3207.8,1,1,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
6660,8094,1997-05-09,220428,36,6123,C,"POPLATEK MESICNE",1996-11-24,9997,1,0,0,0,0,0,0,0,0,0,0,0,2,11788,5894,0,0,0,Bruntal,"north Moravia",8110,5.77,6.55,6.159999990463257,109,3244,3079
6014,4999,1997-05-18,165168,36,4588,C,"POPLATEK MESICNE",1996-02-12,6039,1,0,1,0,0,0,0,0,0,0,0,0,3,17943.5,5981.17,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6346,6649,1997-05-22,100260,60,1671,C,"POPLATEK MESICNE",1995-07-08,8030,1,0,0,0,0,0,0,0,0,0,0,0,1,1671,1671,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
5850,4293,1997-05-22,164196,36,4561,C,"POPLATEK PO OBRATU",1996-02-04,5171,1,0,0,0,0,0,0,0,0,0,0,0,2,9358,4679,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
5940,4660,1997-05-28,106944,24,4456,C,"POPLATEK MESICNE",1997-01-03,5618,1,0,0,0,0,0,0,0,0,0,0,0,4,7489,1872.25,0,0,0,Vyskov,"south Moravia",8288,3.79,4.52,4.1549999809265135,110,1562,1460
6695,8320,1997-06-04,309660,60,5161,C,"POPLATEK MESICNE",1997-01-19,10273,1,0,1,0,0,0,0,0,0,0,0,0,2,14266.2001953125,7133.1,0,0,0,Trutnov,"east Bohemia",8541,2.51,2.97,2.7399999952316287,131,3496,3839
6278,6265,1997-06-10,87360,24,3640,C,"POPLATEK MESICNE",1996-11-01,7567,1,0,0,0,0,0,0,0,0,0,0,0,2,10913.5,5456.75,1,1,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
6621,7957,1997-06-14,42900,12,3575,A,"POPLATEK MESICNE",1995-09-07,9833,1,0,1,0,0,0,0,0,0,0,0,0,3,15794,5264.67,1,1,0,Trutnov,"east Bohemia",8541,2.51,2.97,2.7399999952316287,131,3496,3839
6313,6461,1997-06-15,150912,36,4192,C,"POPLATEK MESICNE",1996-07-17,7796,1,0,1,0,0,0,0,0,0,0,0,0,1,4192.5,4192.5,1,1,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
6435,7045,1997-06-16,288720,48,6015,C,"POPLATEK MESICNE",1996-12-26,8502,1,0,0,0,0,0,0,0,0,0,0,0,1,6015.2998046875,6015.3,1,1,0,Trutnov,"east Bohemia",8541,2.51,2.97,2.7399999952316287,131,3496,3839
6310,6440,1997-06-17,34572,12,2881,A,"POPLATEK MESICNE",1996-11-01,7772,1,0,0,0,0,0,0,0,0,0,0,0,1,2881,2881,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
5932,4626,1997-06-18,33348,12,2779,A,"POPLATEK MESICNE",1996-06-15,5574,1,0,0,0,0,0,0,0,0,0,0,0,1,2778.699951171875,2778.7,0,0,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
6763,8772,1997-06-19,88272,48,1839,C,"POPLATEK MESICNE",1996-05-16,10813,1,0,0,0,0,0,0,0,0,0,0,0,2,9196.300048828125,4598.15,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6350,6678,1997-07-09,294384,48,6133,C,"POPLATEK MESICNE",1996-01-03,8064,1,0,0,0,0,0,0,0,0,0,0,0,1,6133,6133,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6705,8381,1997-07-25,333648,48,6951,D,"POPLATEK MESICNE",1996-09-17,10355,1,0,0,0,0,0,0,0,0,0,0,0,3,15729.7998046875,5243.27,0,0,0,"Ceske Budejovice","south Bohemia",10045,1.42,1.71,1.5649999785423279,135,6604,6295
6758,8742,1997-07-29,33144,12,2762,A,"POPLATEK MESICNE",1997-01-28,10777,1,0,1,0,0,0,0,0,0,0,0,0,4,9154,2288.5,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6249,6138,1997-07-30,67608,24,2817,C,"POPLATEK MESICNE",1997-01-22,7411,1,0,1,0,0,0,0,0,0,0,0,0,2,13686.300048828125,6843.15,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
